// key	ITEM_NAME_	ITEM_DESCRIPTION_
4400002	불의 루비	상급 진화재료. 불의 힘을 품은 보석.\생일에 사용하면 좋다.
4400003	나무의 에메랄드	상급 진화재료. 나무의 힘을 품은 보석.\명절에 사용하면 좋다.
4400004	빛의 크리스탈	상급 진화재료. 빛의 힘을 품은 보석.\깜짝선물로 사용하면 좋다.
4400005	암흑의 크리스탈	상급 진화재료. 암흑의 힘을 품은 보석.\화해선물로 사용하면 좋다.
4500001	물의 다이아몬드	최상급 진화재료. 물의 힘을 가진 다이아몬드\ 다이아는 소녀 최고의 친구.
4500002	불의 다이아몬드	최상급 진화재료. 불의 힘을 가진 다이아몬드\ 다이아는 소녀 최고의 친구.
4500003	나무의 다이아몬드	최상급 진화재료. 나무의 힘을 가진 다이아몬드\ 다이아는 소녀 최고의 친구.
4500004	빛의 다이아몬드	최상급 진화재료. 빛의 힘을 가진 다이아몬드\ 다이아는 소녀 최고의 친구.
4500005	암흑의 다이아몬드	최상급 진화재료. 암흑의 힘을 가진 다이아몬드\ 다이아는 소녀 최고의 친구.
4900001	수상한 원석	마계에서 채굴해 온 신비한 원석.\가공 후에 장비에 옵션을 부여할 수 있게 된다고 한다.
4910001	무기 세공도구	무기에 옵션을 부여할 수 있는\세공석 세공도구
4910002	방어구 세공도구	방어구에 옵션을 부여할 수 있는\세공석 세공도구
4910003	장신구 세공도구	장신구에 옵션을 부여할 수 있는\세공석 세공도구
4920001	무기 세공석	수상한 원석에 무기 세공도구를 사용하여 만들어낸 신비한 보석. \무기에 옵션을 부여할 수 있다. 
4920002	방어구 세공석	수상한 원석에 방어구 세공도구를 사용하여 만들어낸 신비한 보석. \방어구에 옵션을 부여할 수 있다. 
4920003	장신구 세공석	수상한 원석에 장신구 세공도구를 사용하여 만들어낸 신비한 보석. \장신구에 옵션을 부여할 수 있다. 
4930001	무기 융화제	무기 세공석 융화에 사용되는 신비한 약물.
4930002	방어구 융화제	방어구 세공석 융화에 사용되는 신비한 약물.
4930003	장신구 융화제	장신구 세공석 융화에 사용되는 신비한 약물.
4940001	무기 각인석	무기 세공석에 융화제를 사용하여 만들어낸 진귀한 보석.\부여된 S등급 옵션을 변경할 수 있다.
4940002	방어구 각인석	방어구 세공석에 융화제를 사용하여 만들어낸 진귀한 보석.\부여된 S등급 옵션을 변경할 수 있다.
4940003	장신구 각인석	장신구 세공석에 융화제를 사용하여 만들어낸 진귀한 보석.\부여된 S등급 옵션을 변경할 수 있다.
5000001	무기 천연석	언더그라운드 깊숙한 곳에서 채굴해 온 천연석.\가공하여 강력한 힘을 보유한 무기를 제작할 수 있다.
5000002	방어구 천연석	언더그라운드 깊숙한 곳에서 채굴해 온 천연석.\가공하여 강력한 힘을 보유한 방어구를 제작할 수 있다.
5000003	장신구 천연석	언더그라운드 깊숙한 곳에서 채굴해 온 천연석.\가공하여 강력한 힘을 보유한 장신구를 제작할 수 있다.
5000011	무기 파편석	희미하게 형태가 남아있는 철광석의 파편. \사용하면 무기의 경험치가 아주 약간 증가한다.
5000012	무기 파편석	희미하게 형태가 남아있는 철광석의 파편. \사용하면 무기의 경험치가 약간 증가한다.
5000013	무기 파편석	희미하게 형태가 남아있는 철광석의 파편. \사용하면 무기의 경험치가 조금 증가한다.
5000014	무기 파편석	희미하게 형태가 남아있는 철광석의 파편. \사용하면 무기의 경험치가 보통 증가한다.
5000015	무기 파편석	희미하게 형태가 남아있는 철광석의 파편. \사용하면 무기의 경험치가 많이 증가한다.
5000016	무기 파편석	희미하게 형태가 남아있는 철광석의 파편. \사용하면 무기의 경험치가 아주 많이 증가한다.
5000021	방어구 파편석	희미하게 형태가 남아있는 방어구 파편. \사용하면 방어구의 경험치가 아주 약간 증가한다.
5000022	방어구 파편석	희미하게 형태가 남아있는 방어구 파편. \사용하면 방어구의 경험치가 약간 증가한다.
5000023	방어구 파편석	희미하게 형태가 남아있는 방어구 파편. \사용하면 방어구의 경험치가 조금 증가한다.
5000024	방어구 파편석	희미하게 형태가 남아있는 방어구 파편. \사용하면 방어구의 경험치가 보통 증가한다.
5000025	방어구 파편석	희미하게 형태가 남아있는 방어구 파편. \사용하면 방어구의 경험치가 많이 증가한다.
5000026	방어구 파편석	희미하게 형태가 남아있는 방어구 파편. \사용하면 방어구의 경험치가 아주 많이 증가한다.
5000031	액세서리 파편석	희미하게 형태가 남아 있는 악세사리 파편. \사용하면 액세서리의 경험치가 아주 약간 증가한다.
5000032	액세서리 파편석	희미하게 형태가 남아 있는 악세사리 파편. \사용하면 액세서리의 경험치가 약간 증가한다.
5000033	액세서리 파편석	희미하게 형태가 남아 있는 악세사리 파편. \사용하면 액세서리의 경험치가 조금 증가한다.
5000034	액세서리 파편석	희미하게 형태가 남아 있는 악세사리 파편. \사용하면 액세서리의 경험치가 보통 증가한다.
5000035	액세서리 파편석	희미하게 형태가 남아 있는 악세사리 파편. \사용하면 액세서리의 경험치가 많이 증가한다.
5000036	액세서리 파편석	희미하게 형태가 남아 있는 악세사리 파편. \사용하면 액세서리의 경험치가 아주 많이 증가한다.
5000100	무기 금강석	단단한 결정으로 이루어진 금강석의 일종. \강화완료 후 무기에 사용하면 옵션 부여를 할 수 있다.
5000200	방어구 금강석	부드러운 감촉을 가진 금강석의 일종. \강화완료 후 방어구에 사용하면 옵션 부여를 할 수 있다.
5000300	액세서리 금강석	반짝이는 표면을 가진 금강석의 일종. \강화완료 후 액세서리에 사용하면 옵션 부여를 할 수 있다.
50120101	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120102	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120103	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120104	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120105	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120113	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120114	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120115	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120201	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120202	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120203	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120204	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120205	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120213	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120214	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120215	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120301	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120302	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120303	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120304	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120305	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120313	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120314	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120315	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120401	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120402	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120403	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120404	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120405	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120413	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120414	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120415	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120501	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120502	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120503	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120504	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120505	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120513	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120514	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50120515	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121301	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121302	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121303	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121304	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121305	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121313	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121314	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121315	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121401	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121402	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121403	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121404	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121405	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121413	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121414	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121415	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121501	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121502	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121503	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121504	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121505	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121513	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121514	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50121515	증폭공격력_이그니션 코어	증폭공격력을 늘려주는 이그니션 코어다.\코어에 새겨진 힘의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130101	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130102	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130103	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130104	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130105	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130112	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130114	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130115	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130201	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130202	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130203	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130204	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130205	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130212	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130214	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130215	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130301	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130302	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130303	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130304	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130305	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130312	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130314	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130315	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130401	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130402	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130403	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130404	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130405	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130412	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130414	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130415	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130501	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130502	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130503	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130504	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130505	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130512	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130514	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50130515	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131201	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131202	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131203	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131204	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131205	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131212	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131214	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131215	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131401	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131402	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131403	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131404	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131405	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131412	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131414	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131415	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131501	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131502	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131503	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131504	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131505	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131512	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131514	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50131515	증폭방어력_이그니션 코어	증폭방어력을 늘려주는 이그니션 코어다.\코어에 새겨진 보호의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140101	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140102	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140103	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140104	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140105	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140112	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140113	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
50140115	증폭민첩성_이그니션 코어	증폭민첩성을 늘려주는 이그니션 코어다.\코어에 새겨진 지혜의 상징이 빛나면 세 가지 효과가 발휘된다. 
